take_id,frame_count,annotation_override_frames,detector_evaluated_frames,detector_hand_present_frames,detector_hand_missing_frames,unannotated_frames,reference_error_frames,detector_elapsed_ms,elapsed_wall_time_s,worker_pid
P04_WHITE_S_take_0010,181,90,91,91,0,0,0,3046.457999996619,3.2963440999997147,24320
P04_WHITE_T_take_0001,181,45,136,136,0,0,0,4538.472200000797,4.913124300000163,16028
P04_WHITE_T_take_0002,181,85,96,96,0,0,0,3235.816199997771,3.5336287999998603,19472
P04_WHITE_T_take_0003,182,56,126,126,0,0,0,4172.004699998524,4.516962700000022,26520
P04_WHITE_T_take_0004,182,74,108,108,0,0,0,3639.890399999331,3.9438398000002053,22812
P04_WHITE_T_take_0005,182,90,92,92,0,0,0,3124.068999999963,3.379783000000316,26504
P04_WHITE_T_take_0006,180,81,99,99,0,0,0,3356.452700000773,3.6616909999997915,22812
P04_WHITE_T_take_0007,181,66,115,115,0,0,0,4091.702200002146,4.436072899999999,13740
P04_WHITE_T_take_0008,182,78,104,104,0,0,0,3454.9551000022802,3.758972099999937,23684
P04_WHITE_T_take_0009,181,82,99,98,1,0,0,3417.801000002328,3.7038978999999017,25208
P04_WHITE_T_take_0010,182,81,101,101,0,0,0,3435.8366999999816,3.748626999999942,23020
P04_WHITE_U_take_0001,180,44,136,136,0,0,0,5079.87269999694,5.459732199999962,26504
P04_WHITE_U_take_0002,181,67,114,114,0,0,0,3952.4123999995027,4.269459999999981,7280
P04_WHITE_U_take_0003,179,61,118,118,0,0,0,3982.439500003238,4.393938899999739,27164
P04_WHITE_U_take_0004,181,80,101,101,0,0,0,3881.363800002873,4.180288300000029,27164
P04_WHITE_U_take_0005,179,40,139,136,3,0,0,4729.232899997896,5.179320099999586,26520
P04_WHITE_U_take_0006,182,47,135,135,0,0,0,4538.05030000467,4.923355199999605,5692
P04_WHITE_U_take_0007,178,59,119,119,0,0,0,4043.5734999973647,4.50522779999983,7280
P04_WHITE_U_take_0008,181,56,125,125,0,0,0,4185.569000002488,4.543722800000069,26520
P04_WHITE_U_take_0009,181,71,110,110,0,0,0,4065.12690000136,4.388737200000378,22812
P04_WHITE_U_take_0010,180,61,119,119,0,0,0,3881.4121999989766,4.228550599999835,23684
P04_WHITE_V_take_0001,182,85,97,97,0,0,0,3283.3490000016354,3.5568521000000146,18664
P04_WHITE_V_take_0002,183,63,120,120,0,0,0,4060.308900003747,4.367957299999944,24320
P04_WHITE_V_take_0003,182,64,118,118,0,0,0,3943.765100001656,4.284701999999925,30392
P04_WHITE_V_take_0004,182,67,115,115,0,0,0,3940.8028000011655,4.257679399999688,23252
P04_WHITE_V_take_0005,182,67,115,115,0,0,0,3825.127200002953,4.170342400000209,24320
P04_WHITE_V_take_0006,182,94,88,88,0,0,0,2977.725700000974,3.2196797999999944,13740
P04_WHITE_V_take_0007,181,66,115,115,0,0,0,3748.971499996969,4.068930000000364,26504
P04_WHITE_V_take_0008,181,81,100,100,0,0,0,3359.328699998059,3.650833700000021,23684
P04_WHITE_V_take_0009,181,66,115,115,0,0,0,3873.3082000030663,4.214987999999721,23020
P04_WHITE_V_take_0010,181,67,114,114,0,0,0,3795.907700002317,4.1310196000004,5692
P04_WHITE_W_take_0001,181,82,99,99,0,0,0,3332.44619999914,3.628384100000403,18664
P04_WHITE_W_take_0002,181,91,90,90,0,0,0,3028.8252999998804,3.2981448000000455,30392
P04_WHITE_W_take_0003,179,88,91,91,0,0,0,2955.0464000008105,3.263022000000092,22812
P04_WHITE_W_take_0004,182,41,141,141,0,0,0,4735.97659999723,5.16519500000004,16028
P04_WHITE_W_take_0005,179,78,101,101,0,0,0,3340.893299999152,3.6764043000002857,13740
P04_WHITE_W_take_0006,178,70,108,108,0,0,0,3594.80430000076,3.9264413999999306,27164
P04_WHITE_W_take_0007,180,66,114,114,0,0,0,3748.365400001603,4.0953614999998535,23020
P04_WHITE_W_take_0008,181,75,106,106,0,0,0,3623.415600001408,3.9455778000001374,23252
P04_WHITE_W_take_0009,182,85,97,97,0,0,0,3459.12259999659,3.7216628000001037,19472
P04_WHITE_W_take_0010,181,70,111,111,0,0,0,3756.815499998993,4.104044400000021,24320
P04_WHITE_Y_take_0001,181,67,114,114,0,0,0,3864.509400003044,4.185918000000129,16028
P04_WHITE_Y_take_0002,181,67,114,114,0,0,0,3776.2817000011637,4.125886100000116,19472
P04_WHITE_Y_take_0003,182,69,113,113,0,0,0,3777.851699997427,4.113196899999821,25208
P04_WHITE_Y_take_0004,181,84,97,97,0,0,0,3242.993900001238,3.5287795000003825,13740
P04_WHITE_Y_take_0005,181,73,108,108,0,0,0,3621.1050999982035,3.936417899999924,25208
P04_WHITE_Y_take_0006,182,80,102,102,0,0,0,3490.0400999995327,3.770157299999937,7280
P04_WHITE_Y_take_0007,182,54,128,128,0,0,0,4206.678400002602,4.553028799999993,27164
P04_WHITE_Y_take_0008,181,65,116,116,0,0,0,3910.0154000002476,4.24025920000031,7280
P04_WHITE_Y_take_0009,181,73,108,108,0,0,0,3652.856899998824,3.9748133999996753,27164
P04_WHITE_Y_take_0010,182,66,116,116,0,0,0,3944.6664999977656,4.277157700000316,26520
P05_BLACK_A_take_0001,157,70,87,87,0,0,0,2890.0678000013613,3.0907483999999386,19472
P05_BLACK_A_take_0002,156,59,97,97,0,0,0,3360.650800002986,3.596929700000146,26520
P05_BLACK_A_take_0003,155,50,105,105,0,0,0,3457.806000002165,3.721482599999945,13740
P05_BLACK_A_take_0004,158,62,96,96,0,0,0,3234.8353000020325,3.4685449000003246,25208
P05_BLACK_A_take_0005,156,57,99,99,0,0,0,3285.7601000018803,3.509745600000315,22812
P05_BLACK_A_take_0006,157,48,109,109,0,0,0,3734.440600002017,4.001557799999773,25208
P05_BLACK_A_take_0007,156,61,95,95,0,0,0,3235.3488999979163,3.4616902000002483,26504
P05_BLACK_A_take_0008,159,63,96,96,0,0,0,3253.193100000317,3.4957586999998966,7280
P05_BLACK_A_take_0009,159,56,103,103,0,0,0,3451.2741000030474,3.703064799999993,27164
P05_BLACK_A_take_0010,160,60,100,100,0,0,0,3372.857299997122,3.6243819000001167,27164
P05_BLACK_B_take_0001,159,62,97,97,0,0,0,3223.207200003344,3.455878599999778,26520
P05_BLACK_B_take_0002,157,68,89,89,0,0,0,2952.098399998704,3.168399099999988,7280
P05_BLACK_B_take_0003,155,58,97,97,0,0,0,3172.6578000043446,3.393922900000234,23020
P05_BLACK_B_take_0004,163,54,109,109,0,0,0,3660.721499998999,3.9284655999999814,30392
P05_BLACK_B_take_0005,160,75,85,85,0,0,0,2874.325999998746,3.0784084000001712,26520
P05_BLACK_B_take_0006,159,54,105,105,0,0,0,3555.274899998494,3.808127300000251,22812
P05_BLACK_B_take_0007,158,65,93,93,0,0,0,3196.263600002112,3.4312881999999263,7280
P05_BLACK_B_take_0008,158,57,101,101,0,0,0,3455.567200002861,3.717553399999815,27164
P05_BLACK_B_take_0009,159,61,98,98,0,0,0,3272.125499995127,3.5168715999998312,26504
P05_BLACK_B_take_0010,160,54,106,106,0,0,0,3663.6141999979372,3.9212241999998696,22812
P05_BLACK_C_take_0001,159,50,109,109,0,0,0,3627.684100001261,3.90136960000018,23684
P05_BLACK_C_take_0002,160,63,97,97,0,0,0,3286.193700001604,3.5245537000000695,26504
P05_BLACK_C_take_0003,156,69,87,87,0,0,0,2982.592100001966,3.204724900000201,23684
P05_BLACK_C_take_0004,157,69,88,88,0,0,0,2999.3526999951428,3.214443100000153,27164
P05_BLACK_C_take_0005,159,57,102,102,0,0,0,3417.320500000642,3.681145600000036,13740
P05_BLACK_C_take_0006,159,71,88,88,0,0,0,2846.937999997863,3.060963399999764,23020
P05_BLACK_C_take_0007,160,65,95,95,0,0,0,3197.801800002253,3.4279068000000734,23684
P05_BLACK_C_take_0008,161,62,99,99,0,0,0,3370.895200001087,3.6197916999999507,26504
P05_BLACK_C_take_0009,160,60,100,100,0,0,0,3361.835599999722,3.6170075999998517,13740
P05_BLACK_C_take_0010,159,62,97,97,0,0,0,3223.2972999991034,3.448308300000008,5692
P05_BLACK_E_take_0001,157,72,85,85,0,0,0,2852.6932999993733,3.0633676000002197,26520
P05_BLACK_E_take_0002,156,51,105,105,0,0,0,3506.8715999968845,3.7608908000001975,13740
P05_BLACK_E_take_0003,156,63,93,93,0,0,0,3123.2055999994373,3.3588770000001205,23020
P05_BLACK_E_take_0004,161,62,99,99,0,0,0,3405.896500001745,3.6495359000000462,23684
P05_BLACK_E_take_0005,157,54,103,103,0,0,0,3461.8741000008413,3.704145900000185,22812
P05_BLACK_E_take_0006,158,47,111,111,0,0,0,3726.9419999970523,4.001088299999992,26520
P05_BLACK_E_take_0007,157,66,91,91,0,0,0,3138.7725000031423,3.3592526999996153,26504
P05_BLACK_E_take_0008,161,55,106,106,0,0,0,3498.8005000022895,3.758904100000109,13740
P05_BLACK_E_take_0009,160,62,98,98,0,0,0,3384.3891000005897,3.636591099999805,23020
P05_BLACK_E_take_0010,159,68,91,91,0,0,0,3068.925799999306,3.303240199999891,18664
P05_BLACK_I_take_0001,158,63,95,95,0,0,0,3208.224399998926,3.4312158999996427,22812
P05_BLACK_I_take_0002,158,53,105,105,0,0,0,3474.6879999993325,3.718754099999842,26504
P05_BLACK_I_take_0003,159,58,101,101,0,0,0,3410.243599998921,3.6552151000000777,30392
P05_BLACK_I_take_0004,160,54,106,106,0,0,0,3604.3166999997993,3.859353299999839,5692
P05_BLACK_I_take_0005,161,49,112,112,0,0,0,3835.6901000001926,4.104840699999841,23020
P05_BLACK_I_take_0006,159,63,96,96,0,0,0,3305.766499997844,3.5434230000000753,23252
P05_BLACK_I_take_0007,160,56,104,104,0,0,0,3501.269400000183,3.7554164000002856,18664
P05_BLACK_I_take_0008,159,57,102,102,0,0,0,3378.4841999986384,3.6378546999999344,24320
P05_BLACK_I_take_0009,160,57,103,103,0,0,0,3472.5469000036355,3.7378794000001108,30392
P05_BLACK_I_take_0010,157,58,99,99,0,0,0,3461.3392000001113,3.7026590000000397,23684
P05_BLACK_L_take_0001,160,63,97,97,0,0,0,3236.268100002235,3.4758437000000413,23252
P05_BLACK_L_take_0002,158,52,106,106,0,0,0,3566.816500000641,3.8212938000001486,23684
P05_BLACK_L_take_0003,162,69,93,93,0,0,0,3156.5181000005396,3.3707173999996485,26520
P05_BLACK_L_take_0004,164,73,91,91,0,0,0,3100.41019999926,3.332275999999638,23684
P05_BLACK_L_take_0005,158,70,88,88,0,0,0,3002.922999999555,3.225275899999815,13740
P05_BLACK_L_take_0006,161,75,86,86,0,0,0,2883.3786000036525,3.1142227999998795,5692
P05_BLACK_L_take_0007,157,58,99,99,0,0,0,3293.0520000022625,3.552588800000194,13740
P05_BLACK_L_take_0008,163,65,98,98,0,0,0,3239.7816999996394,3.486287899999752,23252
P05_BLACK_L_take_0009,157,67,90,90,0,0,0,3055.5605000008654,3.2838527000003523,23020
P05_BLACK_L_take_0010,157,62,95,95,0,0,0,3271.546000001308,3.510274499999923,5692
P05_BLACK_M_take_0001,157,67,90,90,0,0,0,2935.9400000007554,3.1618021999997836,18664
P05_BLACK_M_take_0002,161,59,102,102,0,0,0,3473.9634000006845,3.7432136000002174,18664
P05_BLACK_M_take_0003,160,71,89,89,0,0,0,3105.782700000418,3.319664399999965,24320
P05_BLACK_M_take_0004,161,60,101,101,0,0,0,3419.6458999967945,3.6715133000002425,30392
P05_BLACK_M_take_0005,161,57,104,104,0,0,0,3498.785999998745,3.7552828999996564,23252
P05_BLACK_M_take_0006,162,76,86,86,0,0,0,2898.1180000023414,3.115947800000413,22812
P05_BLACK_M_take_0007,161,58,103,103,0,0,0,3457.363500000156,3.7054278000000522,24320
P05_BLACK_M_take_0008,161,65,96,96,0,0,0,3196.5113000014753,3.4304588999998487,16028
P05_BLACK_M_take_0009,162,68,94,94,0,0,0,3094.158000000334,3.3287992000000486,26504
P05_BLACK_M_take_0010,161,61,100,100,0,0,0,3334.2264000016257,3.572052999999869,19472
P05_BLACK_N_take_0001,161,44,117,117,0,0,0,3891.001600002255,4.170080200000029,25208
P05_BLACK_N_take_0002,161,55,106,106,0,0,0,3567.1379000013985,3.844052500000089,7280
P05_BLACK_N_take_0003,162,69,93,93,0,0,0,3059.848700000657,3.2945700000000215,23684
P05_BLACK_N_take_0004,160,37,123,123,0,0,0,4196.24519999752,4.486221900000146,16028
P05_BLACK_N_take_0005,160,38,122,122,0,0,0,4089.968500001305,4.3832078999998885,19472
P05_BLACK_N_take_0006,162,61,101,101,0,0,0,3377.387599998656,3.6185542000002897,13740
P05_BLACK_N_take_0007,159,53,106,106,0,0,0,3566.039900004398,3.809520700000121,16028
P05_BLACK_N_take_0008,161,56,105,105,0,0,0,3500.9721000014906,3.7572802999998203,27164
P05_BLACK_N_take_0009,161,49,112,112,0,0,0,3694.077599998309,3.977615500000411,26520
P05_BLACK_N_take_0010,161,51,110,110,0,0,0,3693.3581000012055,3.959726699999919,22812
P05_BLACK_O_take_0001,157,68,89,89,0,0,0,2977.83130000289,3.1972098000001097,30392
P05_BLACK_O_take_0002,159,73,86,86,0,0,0,2813.889900003687,3.019097200000033,19472
P05_BLACK_O_take_0003,160,60,100,100,0,0,0,3356.925899998714,3.6072944999996253,25208
P05_BLACK_O_take_0004,159,69,90,90,0,0,0,2976.293300002453,3.1874871999998504,25208
P05_BLACK_O_take_0005,160,69,91,91,0,0,0,3043.638599998303,3.274651200000335,7280
P05_BLACK_O_take_0006,163,74,89,89,0,0,0,2929.506400001628,3.1458183999998255,24320
P05_BLACK_O_take_0007,161,60,101,101,0,0,0,3435.232800000449,3.685390600000119,26504
P05_BLACK_O_take_0008,159,76,83,83,0,0,0,2794.2752999997538,3.0012768000001415,7280
P05_BLACK_O_take_0009,157,70,87,87,0,0,0,2847.1963999986656,3.054911499999889,23252
P05_BLACK_O_take_0010,158,61,97,97,0,0,0,3284.705800001575,3.531285300000036,23020
P05_BLACK_P_take_0001,158,63,95,95,0,0,0,3187.351700000818,3.4207149999997455,5692
P05_BLACK_P_take_0002,159,55,104,104,0,0,0,3438.280400000167,3.705469699999867,27164
P05_BLACK_P_take_0003,158,57,101,101,0,0,0,3376.051599997936,3.6223324999996294,18664
P05_BLACK_P_take_0004,159,64,95,95,0,0,0,3186.7858999980854,3.4051730999999563,26520
P05_BLACK_P_take_0005,159,71,88,88,0,0,0,3023.265400001492,3.2350013000000217,22812
P05_BLACK_P_take_0006,158,61,97,97,0,0,0,3261.9813000023896,3.5023762999999235,30392
P05_BLACK_P_take_0007,159,60,99,99,0,0,0,3358.1983999984004,3.602537900000243,26504
P05_BLACK_P_take_0008,160,55,105,105,0,0,0,3465.168799998537,3.7205040999997436,27164
P05_BLACK_P_take_0009,156,53,103,103,0,0,0,3387.044499998865,3.621017800000118,5692
P05_BLACK_P_take_0010,157,59,98,98,0,0,0,3286.72689999712,3.532371400000102,24320
P05_BLACK_R_take_0001,159,63,96,96,0,0,0,3180.403900001238,3.4273761999997987,23684
P05_BLACK_R_take_0002,160,71,89,89,0,0,0,2997.4794999980077,3.2313481000001048,26520
P05_BLACK_R_take_0003,157,66,91,91,0,0,0,3065.869100001237,3.2849789000001692,16028
P05_BLACK_R_take_0004,159,49,110,110,0,0,0,3687.859900001058,3.9421163000001798,13740
P05_BLACK_R_take_0005,157,49,108,108,0,0,0,3551.0646999991877,3.8251542999996673,19472
P05_BLACK_R_take_0006,157,53,104,104,0,0,0,3368.1249999967804,3.6364277000002403,25208
P05_BLACK_R_take_0007,158,53,105,105,0,0,0,3511.0597999987476,3.7627707000001465,23252
P05_BLACK_R_take_0008,159,63,96,96,0,0,0,3231.792499997482,3.457053999999971,23020
P05_BLACK_R_take_0009,160,54,106,106,0,0,0,3535.2310000016587,3.783292700000402,22812
P05_BLACK_R_take_0010,158,59,99,99,0,0,0,3349.553300001844,3.6038667999996505,24320
P05_BLACK_S_take_0001,157,58,99,99,0,0,0,3357.4469000018325,3.5907688000002054,7280
P05_BLACK_S_take_0002,166,79,87,87,0,0,0,2885.076599999138,3.098902299999736,26504
P05_BLACK_S_take_0003,158,71,87,87,0,0,0,2967.2404999996616,3.169223299999885,16028
P05_BLACK_S_take_0004,162,73,89,89,0,0,0,2961.5955999993275,3.1773889999999483,23020
P05_BLACK_S_take_0005,157,63,94,94,0,0,0,3086.784399996759,3.316808499999752,27164
P05_BLACK_S_take_0006,159,68,91,91,0,0,0,2992.0056000009936,3.224215799999911,5692
P05_BLACK_S_take_0007,159,68,91,91,0,0,0,3019.6605999949497,3.2563356999999087,18664
P05_BLACK_S_take_0008,160,59,101,101,0,0,0,3389.873500000249,3.6461466000000655,26504
P05_BLACK_S_take_0009,158,58,100,100,0,0,0,3384.73100000283,3.645784200000435,19472
P05_BLACK_S_take_0010,159,60,99,99,0,0,0,3300.0545999980204,3.531076000000212,30392
P05_BLACK_T_take_0001,159,77,82,82,0,0,0,2693.881700003203,2.903182999999899,23252
P05_BLACK_T_take_0002,159,69,90,90,0,0,0,3009.3640000031883,3.2262101999999686,24320
P05_BLACK_T_take_0003,158,71,87,87,0,0,0,2965.972900000452,3.169568600000275,25208
P05_BLACK_T_take_0004,156,71,85,85,0,0,0,2828.3295000023827,3.038110599999982,18664
P05_BLACK_T_take_0005,159,73,86,86,0,0,0,2966.9487000005574,3.1817520999998123,16028
P05_BLACK_T_take_0006,158,69,89,89,0,0,0,2931.369799996901,3.136337899999944,7280
P05_BLACK_T_take_0007,155,65,90,90,0,0,0,3140.176800003701,3.3511180000000422,5692
P05_BLACK_T_take_0008,157,71,86,86,0,0,0,2810.649500002455,3.0306056999997963,26520
P05_BLACK_T_take_0009,158,75,83,83,0,0,0,2960.4680000011285,3.1612629000001107,27164
P05_BLACK_T_take_0010,160,68,92,92,0,0,0,3030.2656999979263,3.255960099999811,23684
P05_BLACK_U_take_0001,152,63,89,89,0,0,0,3044.511199995668,3.173635000000104,13740
P05_BLACK_U_take_0002,153,57,96,96,0,0,0,3480.7863999981237,3.601971699999922,27164
P05_BLACK_U_take_0003,153,56,97,97,0,0,0,3353.43519999833,3.4759703999998237,26520
P05_BLACK_U_take_0004,153,65,88,88,0,0,0,3181.2892000007196,3.2961800000002768,22812
P05_BLACK_U_take_0005,152,57,95,95,0,0,0,3295.065699999668,3.4171054000003096,23020
P05_BLACK_U_take_0006,153,69,84,84,0,0,0,2990.4463999992004,3.095049999999901,26504
P05_BLACK_U_take_0007,149,64,85,85,0,0,0,2890.448600000127,3.011598099999901,13740
P05_BLACK_U_take_0008,152,58,94,94,0,0,0,3335.5732999984866,3.462299499999972,5692
P05_BLACK_U_take_0009,152,59,93,93,0,0,0,3222.602100000586,3.3490891999999803,18664
P05_BLACK_U_take_0010,152,68,84,84,0,0,0,2891.2461999993866,2.998583999999937,30392
P05_BLACK_V_take_0001,154,63,91,91,0,0,0,3072.156599999289,3.2018643999999767,16028
P05_BLACK_V_take_0002,159,69,90,90,0,0,0,3059.788499998376,3.2759274000000005,19472
P05_BLACK_V_take_0003,157,73,84,84,0,0,0,2865.5911999990167,3.0713720000003377,22812
P05_BLACK_V_take_0004,154,56,98,98,0,0,0,3337.754099999529,3.4690354999997908,19472
P05_BLACK_V_take_0005,156,54,102,102,0,0,0,3428.728500001853,3.6674204999999347,30392
P05_BLACK_V_take_0006,153,56,97,97,0,0,0,3300.153499999851,3.4276310000000194,23684
P05_BLACK_V_take_0007,156,52,104,104,0,0,0,3459.668400002556,3.714099200000419,23252
P05_BLACK_V_take_0008,156,53,103,103,0,0,0,3346.9905999963885,3.6069297999997616,24320
P05_BLACK_V_take_0009,156,54,102,102,0,0,0,3492.8888000008556,3.744748999999956,16028
P05_BLACK_V_take_0010,156,50,106,106,0,0,0,3628.342599999087,3.8850609999999506,19472
P05_BLACK_W_take_0001,159,60,99,99,0,0,0,3347.4011999996947,3.586283899999671,25208
P05_BLACK_W_take_0002,158,64,94,94,0,0,0,3283.730499995272,3.5172029000000293,26520
P05_BLACK_W_take_0003,157,61,96,96,0,0,0,3287.0124999994914,3.516030299999784,26504
P05_BLACK_W_take_0004,158,67,91,91,0,0,0,3089.9692000029972,3.306108899999799,22812
P05_BLACK_W_take_0005,155,66,89,89,0,0,0,3005.3419000009853,3.204927200000384,18664
P05_BLACK_W_take_0006,157,52,105,105,0,0,0,3606.6574000010405,3.8615796999997656,23684
P05_BLACK_W_take_0007,155,54,101,101,0,0,0,3439.3387000041002,3.6878633999999693,30392
P05_BLACK_W_take_0008,157,55,102,102,0,0,0,3352.332200001456,3.597671099999843,13740
P05_BLACK_W_take_0009,158,58,100,100,0,0,0,3382.6493999958984,3.6108492000003025,26504
P05_BLACK_W_take_0010,159,54,105,105,0,0,0,3658.21810000034,3.914698800000224,7280
P05_BLACK_Y_take_0001,157,61,96,96,0,0,0,3168.83179999968,3.4036646999998084,23020
P05_BLACK_Y_take_0002,154,49,105,105,0,0,0,3646.066399997835,3.902037199999995,25208
P05_BLACK_Y_take_0003,159,69,90,90,0,0,0,3026.126500000373,3.2463182000001325,27164
P05_BLACK_Y_take_0004,156,58,98,98,0,0,0,3288.5510999985854,3.5240362000004097,25208
P05_BLACK_Y_take_0005,158,57,101,101,0,0,0,3352.403500001401,3.6021561000002293,23684
P05_BLACK_Y_take_0006,162,72,90,90,0,0,0,3036.8737000030706,3.2644843000002766,5692
P05_BLACK_Y_take_0007,154,60,94,94,0,0,0,3141.514700002972,3.317559899999651,7280
P05_BLACK_Y_take_0008,159,62,97,97,0,0,0,3321.502999997847,3.5536057999997865,26520
P05_BLACK_Y_take_0009,154,60,94,94,0,0,0,3275.0282000029074,3.480935099999897,27164
P05_BLACK_Y_take_0010,156,57,99,99,0,0,0,3241.7604999991454,3.473985900000116,7280
P05_BLUE_A_take_0001,168,58,110,110,0,0,0,3675.6468000021414,3.9404961000000185,26520
P05_BLUE_A_take_0002,173,71,102,102,0,0,0,3430.1757000007456,3.695924500000274,25208
P05_BLUE_A_take_0003,161,44,117,117,0,0,0,3866.2173000025177,4.163310100000217,23684
P05_BLUE_A_take_0004,166,64,102,102,0,0,0,3417.9474999959893,3.6728438000000097,23684
P05_BLUE_A_take_0005,169,54,115,115,0,0,0,3846.721699997488,4.126419000000169,5692
P05_BLUE_A_take_0006,166,72,94,94,0,0,0,3242.337699998643,3.483907000000272,13740
P05_BLUE_A_take_0007,160,51,109,109,0,0,0,3655.8932999996614,3.9366359999999077,13740
P05_BLUE_A_take_0008,165,51,114,114,0,0,0,3912.039600003027,4.208983999999873,5692
P05_BLUE_A_take_0009,166,57,109,109,0,0,0,3656.388099999276,3.9192213999999694,23020
P05_BLUE_A_take_0010,166,64,102,102,0,0,0,3491.585799999484,3.7496250999997756,5692
P05_BLUE_B_take_0001,162,72,90,90,0,0,0,2993.629700002657,3.215101300000242,18664
P05_BLUE_B_take_0002,161,49,112,112,0,0,0,3739.6657999988747,4.00974479999968,13740
P05_BLUE_B_take_0003,169,75,94,94,0,0,0,3138.6464000011074,3.3705691000000115,18664
P05_BLUE_B_take_0004,161,60,101,101,0,0,0,3488.8200999998844,3.733110900000156,23020
P05_BLUE_B_take_0005,168,58,110,110,0,0,0,3631.1928999989505,3.8930194999998093,26504
P05_BLUE_B_take_0006,164,71,93,93,0,0,0,3064.7393999979613,3.2970930999999837,13740
P05_BLUE_B_take_0007,166,60,106,106,0,0,0,3583.8662999954067,3.857633699999951,18664
P05_BLUE_B_take_0008,164,55,109,109,0,0,0,3705.606900001385,3.9613829999998416,23020
P05_BLUE_B_take_0009,164,66,98,98,0,0,0,3297.5994000003084,3.530623199999809,5692
P05_BLUE_B_take_0010,166,57,109,109,0,0,0,3693.0626000034863,3.9627792000001136,30392
P05_BLUE_C_take_0001,163,55,108,108,0,0,0,3695.148199999039,3.956381099999817,16028
P05_BLUE_C_take_0002,170,64,106,106,0,0,0,3548.1322999985423,3.8262101000000257,24320
P05_BLUE_C_take_0003,167,64,103,103,0,0,0,3440.378000000237,3.6809759000002487,18664
P05_BLUE_C_take_0004,165,59,106,106,0,0,0,3687.5210000011975,3.9458824000003005,18664
P05_BLUE_C_take_0005,165,68,97,97,0,0,0,3320.7550000015544,3.5645629000000554,30392
P05_BLUE_C_take_0006,165,77,88,88,0,0,0,3063.9351999980136,3.292256599999746,23252
P05_BLUE_C_take_0007,164,58,106,106,0,0,0,3620.252900000196,3.8704077000002144,18664
P05_BLUE_C_take_0008,168,49,119,119,0,0,0,4046.9927999952233,4.328679799999918,23684
P05_BLUE_C_take_0009,164,56,108,108,0,0,0,3621.037800000522,3.8775923000002877,30392
P05_BLUE_C_take_0010,165,65,100,100,0,0,0,3310.740299999452,3.5494010000002163,24320
P05_BLUE_E_take_0001,165,71,94,94,0,0,0,3156.624400000055,3.3824555000001055,16028
P05_BLUE_E_take_0002,164,61,103,103,0,0,0,3390.083800000866,3.6402938000001086,23252
P05_BLUE_E_take_0003,166,62,104,104,0,0,0,3472.435999996378,3.71498419999989,23252
P05_BLUE_E_take_0004,164,64,100,100,0,0,0,3398.9778999998634,3.640934699999889,24320
P05_BLUE_E_take_0005,172,76,96,96,0,0,0,3159.2736000034165,3.410724299999856,26504
P05_BLUE_E_take_0006,164,78,86,86,0,0,0,2853.175799998553,3.064028899999812,16028
P05_BLUE_E_take_0007,168,56,112,112,0,0,0,3823.8630000005287,4.086414400000194,13740
P05_BLUE_E_take_0008,172,72,100,100,0,0,0,3255.403100003605,3.531659799999943,23684
P05_BLUE_E_take_0009,164,56,108,108,0,0,0,3655.7718000030945,3.9103792000000794,19472
P05_BLUE_E_take_0010,165,69,96,96,0,0,0,3206.459299999551,3.4493642000002183,19472
P05_BLUE_I_take_0001,166,62,104,104,0,0,0,3557.531399999334,3.811092500000086,24320
P05_BLUE_I_take_0002,166,63,103,103,0,0,0,3467.6289999965775,3.7184142999999494,16028
P05_BLUE_I_take_0003,168,72,96,96,0,0,0,3162.0819000036136,3.3965032999999494,23020
P05_BLUE_I_take_0004,162,64,98,98,0,0,0,3325.6873999985146,3.5583874999997533,30392
P05_BLUE_I_take_0005,170,72,98,98,0,0,0,3290.765100000044,3.5256662000001597,16028
P05_BLUE_I_take_0006,163,64,99,99,0,0,0,3340.0626000006923,3.5873403999999027,19472
P05_BLUE_I_take_0007,168,62,106,106,0,0,0,3511.811199998192,3.7744025000001784,5692
P05_BLUE_I_take_0008,168,63,105,105,0,0,0,3565.939900006015,3.8235427999998137,18664
P05_BLUE_I_take_0009,164,57,107,107,0,0,0,3688.5315000004084,3.9483280000004015,25208
P05_BLUE_I_take_0010,165,50,115,115,0,0,0,3955.209900000682,4.231970100000126,25208
P05_BLUE_L_take_0001,165,66,99,99,0,0,0,3419.879499998842,3.668503999999757,7280
P05_BLUE_L_take_0002,162,56,106,106,0,0,0,3499.3443999997,3.7527601000001596,23252
P05_BLUE_L_take_0003,168,61,107,107,0,0,0,3575.2346999984184,3.8443452999999863,30392
P05_BLUE_L_take_0004,165,58,107,107,0,0,0,3689.7659000014755,3.959371200000078,27164
P05_BLUE_L_take_0005,164,64,100,100,0,0,0,3302.4425999992673,3.539234700000179,7280
P05_BLUE_L_take_0006,164,65,99,99,0,0,0,3239.2752000018845,3.4864478999998028,27164
P05_BLUE_L_take_0007,170,64,106,106,0,0,0,3499.345099997754,3.7490639000002375,19472
P05_BLUE_L_take_0008,166,59,107,107,0,0,0,3543.429100002413,3.807955299999776,19472
P05_BLUE_L_take_0009,169,82,87,87,0,0,0,2923.7897999996676,3.139908000000105,30392
P05_BLUE_L_take_0010,162,70,92,92,0,0,0,3129.9240000016653,3.339903499999764,24320
P05_BLUE_M_take_0001,169,75,94,94,0,0,0,3124.0181999992274,3.366078099999868,23252
P05_BLUE_M_take_0002,166,69,97,97,0,0,0,3248.8450999971974,3.476160300000174,25208
